Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Revised Source Niche	Revised_Collection_Year	Classification	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species_1	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode	HC0 (indistinguishable)	HC2	HC5	HC10	HC20	HC50	HC100	HC200	HC400	HC1100 (cgST Cplx)	HC1500	HC2000	HC2350 (subsp.)			Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Revised Source Niche	Revised_Collection_Year	Classification
ESC_QA5510AA	EC12-7389	SRR3110019;ILLUMINA;Paired;;SRX1538482	Human	2012	Faecal	Human	Human	Homo sapiens; Age: 11; male; feces; Solid - Stool; Clinical; human (Homo Sapiens); animal - feces	2012	10	NA	NA	North America	Canada	Quebec	NA	NA	NA	45.4039	-73.9525	National Microbiology Laboratory	Escherichia coli	NA	O2:H Non-Motile	NA	NA	NA	NA	NA	PRJNA301341	SRP068668	NA	SAMN04254595	SRS1254974	14/2/20	12/1/17	ESC_QA5510AA	Assembled	162	204008	5268732	Escherichia coli / Shigella;97.67%	132	32265	4.1	ESC_IB6797AA_AS	129890	129890	129890	129890	129890	8435	8435	6624	44	44	44	1	1								
ESC_QA5699AA	SCHI0016.S.176	SRR11094175;ILLUMINA;Paired;;SRX7733043	Human	2018	NA	Human	Human	Homo sapiens; swab	2018	3	NA	NA	Oceania	Australia	Queensland	Sunshine Coast	NA	NA	-26.74	153.11	University of the Sunshine Coast	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA606985	SRP249665	NA	SAMN14118518	SRS6153421	17/2/20	17/2/20	ESC_QA5699AA	Assembled	343	204004	5092100	Escherichia coli / Shigella;98.57%	81	23910	4.1	ESC_IB9074AA_AS	131481	131481	131481	131481	131481	8435	8435	6624	44	44	44	1	1								
ESC_QA7498AA	MMMOSAM:c03a5bc6-25c8-47ab-9836-921a26fbf788	SRR11281519;ILLUMINA;Paired;;SRX7887771	Human	2017	NA	Human	Human	Homo sapiens; clinical sample	2017	3	NA	NA	Europe	United Kingdom	England	Oxfordshire	Oxford	NA	NA	NA	"Modernising Medical Microbiology, NDM, Oxford University"	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA604975	SRP247747	NA	SAMN14345043	SRS6297299	11/3/20	10/3/20	ESC_QA7498AA	Assembled	166	458199	5075859	Escherichia coli / Shigella;100.0%	38	6384	4.1	ESC_JB5829AA_AS	132787	132787	132787	132787	132787	55	55	55	44	44	44	1	1								
ESC_QA8060AA	LP250ESB	SRR11341594;ILLUMINA;Paired;;SRX7944784	Environment	2019	Environmental	Wild Animal	Avian	Eudyptula minor	2019	10	NA	NA	Oceania	Australia	South Australia	NA	NA	NA	NA	NA	Murdoch University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA613145	SRP253145	NA	SAMN14395273	SRS6331621	20/3/20	18/3/20	ESC_QA8060AA	Assembled	133	174844	5224883	Escherichia coli / Shigella;98.75%	98	25949	4.1	ESC_JB8253AA_AS	133341	133341	133341	133341	11816	6748	6748	6624	44	44	44	1	1								
ESC_QA8269AA	LSQ49	SRR11354624;ILLUMINA;Paired;;SRX7956495	Human	2012	NA	Human	Human	Homo sapiens; throat swab	2012	NA	NA	NA	Asia	China	Tianjin	NA	Tianjin	NA	NA	NA	Nankai University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA613174	SRP253390	NA	SAMN14395480	SRS6342670	20/3/20	20/3/20	ESC_QA8269AA	Assembled	307	269064	5210539	Escherichia coli / Shigella;98.48%	106	12175	4.1	ESC_JB8359AA_AS	133372	133372	133372	133372	133372	31492	1104	1104	44	44	44	1	1								
ESC_QA8270AA	LSQ48	SRR11354625;ILLUMINA;Paired;;SRX7956494	Human	2011	UPEC	Human	Human	Homo sapiens; urine	2011	NA	NA	NA	Asia	China	Tianjin	NA	Tianjin	NA	NA	NA	Nankai University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA613174	SRP253390	NA	SAMN14395479	SRS6342669	20/3/20	20/3/20	ESC_QA8270AA	Assembled	292	269072	5171122	Escherichia coli / Shigella;93.98%	118	33604	4.1	ESC_JB8358AA_AS	133379	133379	133379	133379	133379	133379	6620	1104	44	44	44	1	1								
ESC_QA8271AA	LSQ47	SRR11354626;ILLUMINA;Paired;;SRX7956493	Human	2018	SEPEC	Human	Human	Homo sapiens; blood	2018	NA	NA	NA	Asia	China	Tianjin	NA	Tianjin	NA	NA	NA	Nankai University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA613174	SRP253390	NA	SAMN14395478	SRS6342668	20/3/20	20/3/20	ESC_QA8271AA	Assembled	335	229146	5195744	Escherichia coli / Shigella;96.2%	115	23754	4.1	ESC_JB8357AA_AS	133386	133386	133386	133386	133386	133379	6620	1104	44	44	44	1	1								
ESC_QA8600AA	APEC_1478	SRR11410524;ILLUMINA;Paired;;SRX7989165	Environment	2012	Faecal	Wild Animal	Avian	Anseriformes; feces	2012	NA	NA	NA	Europe	United Kingdom	England	NA	NA	NA	50.36	-3.26	University of Bath	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA592536	SRP253888	NA	SAMN14444180	SRS6372766	25/3/20	24/3/20	ESC_QA8600AA	Assembled	71	268098	5234024	Escherichia coli / Shigella;96.66%	125	24029	4.1	ESC_JB9585AA_AS	133700	133700	133700	133700	1592	1592	1592	1592	44	44	44	1	1								
ESC_QA8654AA	APEC_1614	SRR11406019;ILLUMINA;Paired;;SRX7984719	Poultry	2012	APEC	Poultry	Poultry	Gallus gallus domesticus	2012	NA	NA	NA	Europe	United Kingdom	England	NA	Liverpool	NA	53.24	-2.57	University of Bath	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA592536	SRP253888	NA	SAMN14441683	SRS6369365	25/3/20	24/3/20	ESC_QA8654AA	Assembled	58	369411	5099106	Escherichia coli / Shigella;98.22%	79	14826	4.1	ESC_JB9522AA_AS	133658	133658	133658	133658	133658	133658	133658	133658	44	44	44	1	1								
ESC_QA9682AA	912591	SRR11488048;ILLUMINA;Paired;;SRX8064025	Human	2020	NA	Human	Human	Homo sapiens; human	2020	3	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	Escherichia	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN14544783	SRS6432422	8/4/20	7/4/20	ESC_QA9682AA	Assembled	106	238152	5120756	Escherichia coli / Shigella;98.88%	170	44821	4.1	ESC_KB4202AA_AS	135349	135349	135349	135349	135349	9830	1655	44	44	44	44	1	1								
ESC_QA9692AA	ECOL-19-VL-WA-NY-0045	SRR11487834;ILLUMINA;Paired;500;SRX8063811	Canine	2019	UPEC	Companion Animal	Canine	Vaginal (Canis lupus familiaris)	2019	12	NA	NA	North America	United States	New York	NA	New York City	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA481346	SRP224664	NA	SAMN14544543	SRS6432210	8/4/20	6/4/20	ESC_QA9692AA	Assembled	156	268796	5077439	Escherichia coli / Shigella;93.59%	102	22844	4.1	ESC_KB4192AA_AS	135355	135355	135355	135355	8712	6748	6748	6624	44	44	44	1	1								
ESC_QA9722AA	86.1061	SRR11484632;ILLUMINA;Paired;;SRX8060904	Poultry	1986	RMAE	Poultry	Poultry	Meleagris gallopavo	1986	NA	NA	NA	North America	United States	Iowa	NA	NA	NA	41.87	-93.09	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN14503568	SRS6429555	8/4/20	6/4/20	ESC_QA9722AA	Assembled	206	109583	5318138	Escherichia coli / Shigella;99.31%	166	23279	4.1	ESC_KB4162AA_AS	135327	135327	135327	135129	135129	100446	27980	4252	44	44	44	1	1								
ESC_QA9753AA	86.0801	SRR11484663;ILLUMINA;Paired;;SRX8060873	Environment	1986	Environmental	Wild Animal	Avian	Phasianus colchicus	1986	NA	NA	NA	North America	United States	Pennsylvania	Philadelphia	City of Philadelphia	NA	41.2	-77.19	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN14503367	SRS6429524	8/4/20	6/4/20	ESC_QA9753AA	Assembled	201	54279	5288611	Escherichia coli / Shigella;98.55%	249	44048	4.1	ESC_KB4123AA_AS	135302	135302	135302	135302	135207	135207	135207	98164	44	44	44	1	1								
ESC_QA9837AA	90.1722	SRR11484747;ILLUMINA;Paired;;SRX8060789	Environment	1990	Environmental	Wild Animal	Avian	Columba livia	1990	NA	NA	NA	Asia	India	Maharashtra	NA	Mumbai	NA	20.59	78.96	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN14503406	SRS6429440	8/4/20	6/4/20	ESC_QA9837AA	Assembled	174	110069	4964569	Escherichia coli / Shigella;98.85%	104	14944	4.1	ESC_KB4030AA_AS	135218	135218	135218	135218	135218	104459	1677	1592	44	44	44	1	1								
ESC_QA9864AA	88.0602	SRR11484774;ILLUMINA;Paired;;SRX8060762	Environment	1988	Environmental	Wild Animal	Avian	Phasianus colchicus	1988	NA	NA	NA	North America	United States	Pennsylvania	Philadelphia	City of Philadelphia	NA	41.2	-77.19	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN14503382	SRS6429413	8/4/20	6/4/20	ESC_QA9864AA	Assembled	194	155564	5272073	Escherichia coli / Shigella;98.29%	158	23680	4.1	ESC_KB4003AA_AS	135207	135207	135207	135207	135207	135207	135207	98164	44	44	44	1	1								
ESC_QA9880AA	93.0689	SRR11484292;ILLUMINA;Paired;;SRX8060744	Poultry	1993	RMAE	Poultry	Poultry	Meleagris gallopavo	1993	NA	NA	NA	North America	United States	California	NA	NA	NA	36.7	-119.4	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN14503658	SRS6429395	8/4/20	5/4/20	ESC_QA9880AA	Assembled	127	127575	5014020	Escherichia coli / Shigella;99.1%	134	28920	4.1	ESC_KB3986AA_AS	135165	135165	135165	135165	135165	104459	1677	1592	44	44	44	1	1								
ESC_QA9887AA	88.0208	SRR11484300;ILLUMINA;Paired;;SRX8060736	Poultry	1988	RMAE	Poultry	Poultry	Meleagris gallopavo	1988	NA	NA	NA	North America	United States	South Carolina	Richland	Columbia	NA	35.75	-79.01	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN14503650	SRS6429387	8/4/20	5/4/20	ESC_QA9887AA	Assembled	207	232421	5084854	Escherichia coli / Shigella;98.65%	102	16601	4.1	ESC_KB3979AA_AS	135171	135171	104459	104459	104459	104459	1677	1592	44	44	44	1	1								
ESC_QA9901AA	86.1382	SRR11484314;ILLUMINA;Paired;;SRX8060722	Poultry	1986	RMAE	Poultry	Poultry	Meleagris gallopavo	1986	NA	NA	NA	North America	United States	Iowa	NA	NA	NA	41.87	-93.09	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN14503638	SRS6429373	8/4/20	5/4/20	ESC_QA9901AA	Assembled	294	129457	5337325	Escherichia coli / Shigella;97.96%	205	25338	4.1	ESC_KB3965AA_AS	135180	135180	135180	135180	135129	100446	27980	4252	44	44	44	1	1								
ESC_QA9903AA	86.1141	SRR11484316;ILLUMINA;Paired;;SRX8060720	Poultry	1986	RMAE	Poultry	Poultry	Meleagris gallopavo	1986	NA	NA	NA	North America	United States	Iowa	NA	NA	NA	41.87	-93.09	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN14503636	SRS6429371	8/4/20	5/4/20	ESC_QA9903AA	Assembled	331	151497	5231787	Escherichia coli / Shigella;98.44%	179	30083	4.1	ESC_KB3963AA_AS	135129	135129	135129	135129	135129	100446	27980	4252	44	44	44	1	1								
ESC_QA9908AA	85.1261	SRR11484322;ILLUMINA;Paired;;SRX8060714	Canine	1985	NA	Companion Animal	Canine	Canis lupus familiaris	1985	NA	NA	NA	North America	United States	Florida	NA	NA	NA	27.99	-81.76	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN14503630	SRS6429365	8/4/20	5/4/20	ESC_QA9908AA	Assembled	278	282505	5040575	Escherichia coli / Shigella;100.0%	72	22184	4.1	ESC_KB3958AA_AS	135185	135185	135185	135185	135185	28144	55	55	44	44	44	1	1								
ESC_QA9931AA	10.2442	SRR11484345;ILLUMINA;Paired;;SRX8060691	Environment	2010	Environmental	Wild Animal	Avian	Avian	2010	NA	NA	NA	North America	United States	Arkansas	NA	NA	NA	35.2	-91.83	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN14503233	SRS6429341	8/4/20	5/4/20	ESC_QA9931AA	Assembled	136	135898	5153252	Escherichia coli / Shigella;93.0%	129	31890	4.1	ESC_KB3935AA_AS	135149	135149	135149	135149	135149	26607	1677	1592	44	44	44	1	1								
ESC_RA0082AA	7.2926	SRR11484496;ILLUMINA;Paired;;SRX8060540	Environment	2007	Environmental	Wild Animal	Primate	Primate	2007	NA	NA	NA	North America	United States	Missouri	St. Louis	NA	NA	37.96	-91.83	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN14503199	SRS6429191	8/4/20	5/4/20	ESC_RA0082AA	Assembled	123	101868	5262174	Escherichia coli / Shigella;99.32%	195	26092	4.1	ESC_KB3783AA_AS	135014	135014	135014	135014	135014	135014	135014	44	44	44	44	1	1								
ESC_RA0190AA	97.1617	SRR11484604;ILLUMINA;Paired;;SRX8060432	Environment	1997	Environmental	Wild Animal	Avian	Avian	1997	NA	NA	NA	North America	United States	Pennsylvania	Philadelphia	City of Philadelphia	NA	41.2	-77.19	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN14503506	SRS6429083	8/4/20	6/4/20	ESC_RA0190AA	Assembled	307	106294	5231597	Escherichia coli / Shigella;99.31%	231	42745	4.1	ESC_KB3527AA_AS	134790	134790	134790	134790	134790	134790	134790	6624	44	44	44	1	1								
ESC_RA0203AA	96.0924	SRR11484617;ILLUMINA;Paired;;SRX8060419	Environment	1996	Environmental	Wild Animal	Primate	Primate	1996	NA	NA	NA	North America	United States	Florida	NA	NA	NA	27.99	-81.76	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN14503494	SRS6429070	8/4/20	6/4/20	ESC_RA0203AA	Assembled	296	192285	5254696	Escherichia coli / Shigella;99.01%	147	23717	4.1	ESC_KB4146AA_AS	135338	28066	28066	28066	28066	28066	28066	44	44	44	44	1	1								
ESC_RA0290AA	APEC_9480	SRR11473202;ILLUMINA;Paired;;SRX8049562	Poultry	2016	APEC	Poultry	Poultry	Gallus gallus domesticus; abdomen	2016	NA	NA	NA	Europe	Sweden	Stockholm	Stockholm Municipality	Stockholm	NA	55.36	13	University of Bath	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA592536	SRP253888	NA	SAMN14530601	SRS6420783	8/4/20	4/4/20	ESC_RA0290AA	Assembled	73	164568	5309836	Escherichia coli / Shigella;98.31%	176	36183	4.1	ESC_KB3428AA_AS	134668	134668	56067	4252	4252	4252	4252	4252	44	44	44	1	1								
ESC_RA0291AA	APEC_9479	SRR11473203;ILLUMINA;Paired;;SRX8049561	Poultry	2015	APEC	Poultry	Poultry	Gallus gallus domesticus; abdomen	2015	NA	NA	NA	North America	United States	California	NA	Los Angeles	NA	38.04	-84.3	University of Bath	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA592536	SRP253888	NA	SAMN14530600	SRS6420782	8/4/20	4/4/20	ESC_RA0291AA	Assembled	75	101065	5425057	Escherichia coli / Shigella;98.2%	215	42539	4.1	ESC_KB3427AA_AS	134669	134533	72397	4252	4252	4252	4252	4252	44	44	44	1	1								
ESC_RA0310AA	APEC_9447	SRR11473222;ILLUMINA;Paired;;SRX8049542	Poultry	2016	APEC	Poultry	Poultry	Gallus gallus domesticus; abdomen	2016	NA	NA	NA	North America	United States	California	NA	Los Angeles	NA	38.04	-84.3	University of Bath	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA592536	SRP253888	NA	SAMN14530583	SRS6420763	8/4/20	4/4/20	ESC_RA0310AA	Assembled	144	85720	5112417	Escherichia coli / Shigella;98.83%	212	45648	4.1	ESC_KB3408AA_AS	134679	134679	40562	40562	2245	2245	2245	1592	44	44	44	1	1								
ESC_RA0323AA	APEC_7169	SRR11473235;ILLUMINA;Paired;;SRX8049529	Poultry	2016	APEC	Poultry	Poultry	Gallus gallus domesticus; bone marrow	2016	NA	NA	NA	Europe	United Kingdom	England	Greater London	London	NA	55.56	-3.24	University of Bath	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA592536	SRP253888	NA	SAMN14530571	SRS6420750	8/4/20	4/4/20	ESC_RA0323AA	Assembled	51	34641	5111501	Escherichia coli / Shigella;99.31%	341	49747	4.1	ESC_KB3395AA_AS	84894	84894	31211	10890	10890	9662	44	44	44	44	44	1	1								
ESC_RA0349AA	APEC_7142	SRR11473262;ILLUMINA;Paired;;SRX8049503	Poultry	2016	APEC	Poultry	Poultry	Gallus gallus domesticus; swab	2016	NA	NA	NA	Europe	United Kingdom	England	Greater London	London	NA	55.56	-3.24	University of Bath	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA592536	SRP253888	NA	SAMN14530545	SRS6420724	8/4/20	4/4/20	ESC_RA0349AA	Assembled	105	59064	5324538	Escherichia coli / Shigella;99.1%	280	44095	4.1	ESC_KB3369AA_AS	134592	134592	4252	4252	4252	4252	4252	4252	44	44	44	1	1								
ESC_RA0366AA	APEC_4489	SRR11473279;ILLUMINA;Paired;;SRX8049486	Poultry	2017	APEC	Poultry	Poultry	Gallus gallus domesticus; abdomen	2017	NA	NA	NA	Europe	United Kingdom	England	Greater London	London	NA	55.56	-3.24	University of Bath	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA592536	SRP253888	NA	SAMN14530529	SRS6420707	8/4/20	4/4/20	ESC_RA0366AA	Assembled	77	143639	5258661	Escherichia coli / Shigella;97.45%	182	28669	4.1	ESC_KB3352AA_AS	134648	4255	4255	4252	4252	4252	4252	4252	44	44	44	1	1								
ESC_RA0437AA	APEC_9525	SRR11473349;ILLUMINA;Paired;;SRX8049415	Poultry	2015	APEC	Poultry	Poultry	Gallus gallus domesticus; ovaries	2015	NA	NA	NA	Europe	Sweden	Stockholm	Stockholm Municipality	Stockholm	NA	55.36	13	University of Bath	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA592536	SRP253888	NA	SAMN14530633	SRS6420636	8/4/20	4/4/20	ESC_RA0437AA	Assembled	94	88770	5056973	Escherichia coli / Shigella;98.65%	192	33841	4.1	ESC_KB3281AA_AS	134573	134573	134573	84933	2245	2245	2245	1592	44	44	44	1	1								
ESC_RA0439AA	APEC_9523	SRR11473351;ILLUMINA;Paired;;SRX8049413	Poultry	2015	APEC	Poultry	Poultry	Gallus gallus domesticus; abdomen	2015	NA	NA	NA	Europe	France	Ile-de-France	NA	Paris	NA	48.43	2.21	University of Bath	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA592536	SRP253888	NA	SAMN14530631	SRS6420634	8/4/20	4/4/20	ESC_RA0439AA	Assembled	110	104044	5344768	Escherichia coli / Shigella;98.7%	215	49587	4.1	ESC_KB3279AA_AS	134575	134533	72397	4252	4252	4252	4252	4252	44	44	44	1	1								
ESC_RA0442AA	APEC_9516	SRR11473354;ILLUMINA;Paired;;SRX8049410	Poultry	2015	APEC	Poultry	Poultry	Gallus gallus domesticus; abdomen	2015	NA	NA	NA	Europe	Sweden	Stockholm	Stockholm Municipality	Stockholm	NA	55.36	13	University of Bath	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA592536	SRP253888	NA	SAMN14530628	SRS6420631	8/4/20	4/4/20	ESC_RA0442AA	Assembled	117	154092	5347100	Escherichia coli / Shigella;97.76%	179	49555	4.1	ESC_KB3276AA_AS	134534	134533	72397	4252	4252	4252	4252	4252	44	44	44	1	1								
ESC_RA0443AA	APEC_3765	SRR11473355;ILLUMINA;Paired;;SRX8049409	Poultry	2012	APEC	Poultry	Poultry	Gallus gallus domesticus; Yolk sac	2012	NA	NA	NA	Europe	United Kingdom	England	Greater London	London	NA	55.56	-3.24	University of Bath	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA592536	SRP253888	NA	SAMN14530475	SRS6420630	8/4/20	4/4/20	ESC_RA0443AA	Assembled	71	75248	5332666	Escherichia coli / Shigella;98.34%	228	48358	4.1	ESC_KB3275AA_AS	134535	134535	134535	4252	4252	4252	4252	4252	44	44	44	1	1								
ESC_RA0444AA	APEC_9515	SRR11473356;ILLUMINA;Paired;;SRX8049408	Poultry	2015	APEC	Poultry	Poultry	Gallus gallus domesticus; abdomen	2015	NA	NA	NA	Europe	Sweden	Stockholm	Stockholm Municipality	Stockholm	NA	55.36	13	University of Bath	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA592536	SRP253888	NA	SAMN14530627	SRS6420629	8/4/20	4/4/20	ESC_RA0444AA	Assembled	141	166730	5351670	Escherichia coli / Shigella;97.21%	160	40181	4.1	ESC_KB3274AA_AS	134536	134533	72397	4252	4252	4252	4252	4252	44	44	44	1	1								
ESC_RA0445AA	APEC_9514	SRR11473357;ILLUMINA;Paired;;SRX8049407	Poultry	2015	APEC	Poultry	Poultry	Gallus gallus domesticus; abdomen	2015	NA	NA	NA	Europe	Sweden	Stockholm	Stockholm Municipality	Stockholm	NA	55.36	13	University of Bath	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA592536	SRP253888	NA	SAMN14530626	SRS6420628	8/4/20	4/4/20	ESC_RA0445AA	Assembled	70	79767	5337604	Escherichia coli / Shigella;98.37%	240	46491	4.1	ESC_KB3273AA_AS	134536	134533	72397	4252	4252	4252	4252	4252	44	44	44	1	1								
ESC_RA0760AA	86.075	SRR11484317;ILLUMINA;Paired;;SRX8060719	Poultry	1986	RMAE	Poultry	Poultry	Meleagris gallopavo	1986	NA	NA	NA	North America	United States	Minnesota	NA	NA	NA	46.7	-94.6	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN14503635	SRS6429370	11/4/20	10/4/20	ESC_RA0760AA	Assembled	280	151390	5239622	Escherichia coli / Shigella;98.47%	184	26789	4.1	ESC_KB4692AA_AS	135503	135503	135503	135503	135129	100446	27980	4252	44	44	44	1	1								
ESC_RA1705AA	MMMOSAM:c91a63f6-1f2c-471c-aa00-f5fc21dac413	SRR11046389;ILLUMINA;Paired;;SRX7697504	Human	2017	NA	Human	Human	Homo sapiens; clinical sample	2017	4	NA	NA	NA	United Kingdom	England	Oxfordshire	Oxford	NA	NA	NA	"Modernising Medical Microbiology, NDM, Oxford University"	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA604910	SRP247748	NA	SAMN14048941	SRS6122170	1/5/20	17/2/20	ESC_RA1705AA	Assembled	180	360299	5111263	Escherichia coli / Shigella;97.5%	54	10572	4.1	ESC_LB2789AA_AS	137047	137047	137047	137047	137047	55	55	55	44	44	44	1	1								
ESC_RA2650AA	EC865	SRR8776510;ILLUMINA;Paired;;SRX5566842	Human	2018	Faecal	Human	Human	Homo sapiens; feces	2018	4	NA	NA	Europe	Italy	NA	NA	NA	NA	41.8719	12.5674	University of Technology Sydney	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA528851	SRP189295	NA	SAMN11246630	SRS4529865	1/5/20	13/4/20	ESC_RA2650AA	Assembled	125	282220	5210561	Escherichia coli / Shigella;100.0%	66	13899	4.1	ESC_LB0692AA_AS	136661	136661	136661	136661	136661	55	55	55	44	44	44	1	1								
ESC_RA2874AA	EC82	SRR8776734;ILLUMINA;Paired;;SRX5566618	Canine	2017	UPEC	Companion Animal	Feline	cat and dog urine	2017	1	NA	NA	Europe	Italy	NA	NA	NA	NA	41.8719	12.5674	University of Technology Sydney	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA528851	SRP189295	NA	SAMN11246489	SRS4529641	1/5/20	13/4/20	ESC_RA2874AA	Assembled	136	134003	5422902	Escherichia coli / Shigella;98.94%	127	20233	4.1	ESC_LB0440AA_AS	138335	138335	138335	138335	138335	1592	1592	1592	44	44	44	1	1								
ESC_RA2920AA	EC847	SRR8776780;ILLUMINA;Paired;;SRX5566572	Human	2018	Faecal	Human	Human	Homo sapiens; feces	2018	4	NA	NA	Europe	Italy	NA	NA	NA	NA	41.8719	12.5674	University of Technology Sydney	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA528851	SRP189295	NA	SAMN11246615	SRS4529595	1/5/20	13/4/20	ESC_RA2920AA	Assembled	139	356808	5073402	Escherichia coli / Shigella;97.62%	56	7190	4.1	ESC_LB0394AA_AS	138391	138391	138391	138391	138391	55	55	55	44	44	44	1	1								
ESC_RA2990AA	A M KA Ab-1	SRR8738248;ILLUMINA;Paired;;SRX5530978	Environment	2016	Environmental	Environment	Water/River	WWTP; treated sewage	2016	11	NA	NA	Europe	Germany	NA	NA	NA	NA	NA	NA	University of Technology Sydney	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA526980	SRP188610	NA	SAMN11124983	SRS4497264	1/5/20	6/4/20	ESC_RA2990AA	Assembled	105	280245	5365514	Escherichia coli / Shigella;96.63%	130	29857	4.1	ESC_LB0314AA_AS	136522	136522	136522	136522	136522	70040	70040	70040	44	44	44	1	1								
ESC_RA3228AA	A S T-16	SRR8738072;ILLUMINA;Paired;;SRX5530740	Environment	2016	Environmental	Environment	Water/River	Terminal; raw sewage	2016	10	NA	NA	Europe	Germany	NA	NA	NA	NA	NA	NA	University of Technology Sydney	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA526980	SRP188610	NA	SAMN11125183	SRS4497028	1/5/20	6/4/20	ESC_RA3228AA	Assembled	248	269958	5223774	Escherichia coli / Shigella;97.6%	142	17310	4.1	ESC_LB0076AA_AS	136439	136439	136439	136439	11082	4076	4076	1592	44	44	44	1	1								
