name	pMLST_scheme	pMLST
ESC_XA6861AA_AS	IncF RST	F23:A-:B3
ESC_XA6862AA_AS	IncF RST	F23:A-:B3
ESC_XA6863AA_AS	IncF RST	F23:A-:B3
ESC_XA6864AA_AS	IncF RST	F23:A-:B3
ESC_XA6865AA_AS	IncF RST	F23:A-:B3
ESC_XA6875AA_AS	IncF RST	F-:A-:B-
ESC_XA6876AA_AS	IncF RST	F29:A-:B10
ESC_XA6879AA_AS	IncF RST	F23:A-:B3
ESC_XA6880AA_AS	IncF RST	F23:A-:B3
ESC_XA6881AA_AS	IncF RST	F23:A-:B3
ESC_XA6882AA_AS	IncF RST	F23:A-:B3
ESC_XA6883AA_AS	IncF RST	F23:A-:B3
ESC_XA6884AA_AS	IncF RST	F23:A-:B3
ESC_XA6885AA_AS	IncF RST	F23:A-:B3
ESC_XA6886AA_AS	IncF RST	F23:A-:B3
ESC_XA6887AA_AS	IncF RST	F23:A-:B3
ESC_XA6888AA_AS	IncF RST	F23:A-:B3
ESC_XA6889AA_AS	IncF RST	F23:A-:B3
ESC_XA6890AA_AS	IncF RST	F23:A-:B3
ESC_XA6891AA_AS	IncF RST	F23:A-:B3
ESC_XA6892AA_AS	IncF RST	F23:A-:B3
ESC_XA6893AA_AS	IncF RST	F23:A-:B3
ESC_XA6894AA_AS	IncF RST	F23:A-:B3
ESC_XA6900AA_AS	IncF RST	F23:A-:B3
ESC_XA6901AA_AS	IncF RST	F23:A-:B3
ESC_XA6902AA_AS	IncF RST	F23:A-:B3
ESC_XA6903AA_AS	IncF RST	F23:A-:B3
ESC_XA6904AA_AS	IncF RST	F23:A-:B3
ESC_XA6905AA_AS	IncF RST	F23:A-:B3
ESC_XA6906AA_AS	IncF RST	F23:A-:B3
ESC_XA6907AA_AS	IncF RST	F23:A-:B3
ESC_XA6908AA_AS	IncF RST	F23:A-:B3
ESC_XA6909AA_AS	IncF RST	F23:A-:B3
ESC_XA6917AA_AS	IncF RST	F23:A-:B3
ESC_XA6918AA_AS	IncF RST	F23:A-:B3
ESC_XA6919AA_AS	IncF RST	F23:A-:B3
ESC_XA6920AA_AS	IncF RST	F23:A-:B3
ESC_XA6921AA_AS	IncF RST	F23:A-:B3
ESC_XA6922AA_AS	IncF RST	F23:A-:B3
ESC_XA6923AA_AS	IncF RST	F23:A-:B3
ESC_XA6924AA_AS	IncF RST	F23:A-:B3
ESC_XA6925AA_AS	IncF RST	F23:A-:B3
ESC_XA6926AA_AS	IncF RST	F23:A-:B3
ESC_XA6940AA_AS	IncF RST	F-:A-:B62
ESC_XA6943AA_AS	IncF RST	F23:A-:B-
ESC_XA6944AA_AS	IncF RST	F23:A-:B3
ESC_XA6945AA_AS	IncF RST	F23:A-:B3
ESC_XA6946AA_AS	IncF RST	F23:A-:B3
ESC_XA6947AA_AS	IncF RST	F23:A-:B3
ESC_XA6948AA_AS	IncF RST	F23:A-:B3
ESC_XA6949AA_AS	IncF RST	F23:A-:B3
ESC_XA6961AA_AS	IncF RST	F57:A-:B23
ESC_XA6962AA_AS	IncF RST	F-:A-:B-
ESC_XA6965AA_AS	IncF RST	F-:A-:B3
ESC_XA7005AA_AS	IncF RST	F-:A-:B-
ESC_XA7025AA_AS	IncF RST	F23:A-:B3
ESC_XA7026AA_AS	IncF RST	F23:A-:B3
ESC_XA7027AA_AS	IncF RST	F23:A-:B3
ESC_XA7033AA_AS	IncF RST	F-:A-:B13
ESC_XA7039AA_AS	IncF RST	F5:A-:B-
ESC_XA7041AA_AS	IncF RST	F-:A-:B11
ESC_XA7046AA_AS	IncF RST	C4:A-:B-
ESC_XA7052AA_AS	IncF RST	F-:A-:B-
ESC_XA7069AA_AS	IncF RST	F1:A1:B1
ESC_XA7072AA_AS	IncF RST	F23:A-:B3
ESC_XA7083AA_AS	IncF RST	F23:A-:B3
ESC_XA7101AA_AS	IncF RST	F23:A-:B3
ESC_XA7102AA_AS	IncF RST	F56:A-:B61
ESC_XA7123AA_AS	IncF RST	F-:A-:B13
ESC_XA7124AA_AS	IncF RST	F23:A-:B3
ESC_XA7125AA_AS	IncF RST	F23:A-:B3
ESC_XA7126AA_AS	IncF RST	F-:A-:B13
ESC_XA7137AA_AS	IncF RST	F-:A-:B-
ESC_XA7148AA_AS	IncF RST	F23:A-:B3
ESC_XA7241AA_AS	IncF RST	F-:A1:B32
ESC_XA7242AA_AS	IncF RST	F1:A1:B16
ESC_XA7243AA_AS	IncF RST	F101:A-:B-
ESC_XA7244AA_AS	IncF RST	F31:A4:B1
ESC_XA7247AA_AS	IncF RST	F-:A1:B10
ESC_XA7248AA_AS	IncF RST	F-:A1:B10
ESC_XA7251AA_AS	IncF RST	F1:A-:B23
ESC_XA7255AA_AS	IncF RST	F-:A-:B-
ESC_XA7256AA_AS	IncF RST	F-:A1:B32
ESC_XA7257AA_AS	IncF RST	F29:A-:B34
ESC_XA7259AA_AS	IncF RST	F46:A-:B20
ESC_XA7260AA_AS	IncF RST	F11:A-:B-
ESC_XA7267AA_AS	IncF RST	F95:A-:B1
ESC_XA7269AA_AS	IncF RST	F44:A1:B10
ESC_XA7271AA_AS	IncF RST	F2:A-:B54
ESC_XA7273AA_AS	IncF RST	F-:A-:B-
ESC_XA7274AA_AS	IncF RST	F77:A-:B-
ESC_XA7275AA_AS	IncF RST	F2:A-:B10
ESC_XA7277AA_AS	IncF RST	F-:A-:B-
ESC_XA7278AA_AS	IncF RST	F-:A1:B10
ESC_XA7279AA_AS	IncF RST	F-:A1:B10
ESC_XA7284AA_AS	IncF RST	F-:A-:B-
ESC_XA7285AA_AS	IncF RST	F35:A-:B10
ESC_XA7288AA_AS	IncF RST	F29:A-:B10
ESC_XA7289AA_AS	IncF RST	C4:A-:B1
ESC_XA7290AA_AS	IncF RST	F1:A-:B54
ESC_XA7291AA_AS	IncF RST	F2:A-:B-
ESC_XA7292AA_AS	IncF RST	F2:A-:B-
ESC_XA7293AA_AS	IncF RST	F29:A-:B10
ESC_XA7294AA_AS	IncF RST	C4:A1:B-
ESC_XA7295AA_AS	IncF RST	F29:A-:B10
ESC_XA7296AA_AS	IncF RST	F31:A4:B1
ESC_XA7298AA_AS	IncF RST	F1:A1:B20
ESC_XA7299AA_AS	IncF RST	F-:A-:B-
ESC_XA7300AA_AS	IncF RST	F31:A4:B1
ESC_XA7303AA_AS	IncF RST	F-:A1:B10
ESC_XA7304AA_AS	IncF RST	F-:A-:B20
ESC_XA7305AA_AS	IncF RST	F-:A-:B-
ESC_XA7306AA_AS	IncF RST	F36:A4:B1
ESC_XA7307AA_AS	IncF RST	F-:A-:B-
ESC_XA7308AA_AS	IncF RST	F-:A-:B-
ESC_XA7309AA_AS	IncF RST	F-:A-:B-
ESC_XA7310AA_AS	IncF RST	F-:A-:B-
ESC_XA7311AA_AS	IncF RST	F-:A8:B-
ESC_XA7312AA_AS	IncF RST	F36:A4:B1
ESC_XA7313AA_AS	IncF RST	F-:A6:B-
ESC_XA7314AA_AS	IncF RST	F-:A-:B-
ESC_XA7315AA_AS	IncF RST	F64:A-:B-
ESC_XA7316AA_AS	IncF RST	F2:A8:B-
ESC_XA7317AA_AS	IncF RST	F-:A-:B-
ESC_XA7318AA_AS	IncF RST	F-:A-:B-
ESC_XA7319AA_AS	IncF RST	F67:A-:B58
ESC_XA7320AA_AS	IncF RST	F-:A-:B-
ESC_XA7321AA_AS	IncF RST	F-:A-:B-
ESC_XA7322AA_AS	IncF RST	F2:A-:B1
ESC_XA7323AA_AS	IncF RST	F1:A1:B1
ESC_XA7324AA_AS	IncF RST	F31:A4:B1
ESC_XA7326AA_AS	IncF RST	F29:A-:B10
ESC_XA7327AA_AS	IncF RST	F36:A4:B1
ESC_XA7328AA_AS	IncF RST	F51:A-:B10
ESC_XA7329AA_AS	IncF RST	F-:A1:B10
ESC_XA7330AA_AS	IncF RST	F2:A1:B-
ESC_XA7332AA_AS	IncF RST	C4:A-:B1
ESC_XA7333AA_AS	IncF RST	F16:A-:B1
ESC_XA7334AA_AS	IncF RST	F29:A-:B10
ESC_XA7335AA_AS	IncF RST	F31:A4:B1
ESC_XA7336AA_AS	IncF RST	F8:A-:B-
ESC_XA7338AA_AS	IncF RST	F36:A4:B1
ESC_XA7340AA_AS	IncF RST	F-:A2:B20
ESC_XA7341AA_AS	IncF RST	F52:A-:B24
ESC_XA7343AA_AS	IncF RST	F2:A-:B10
ESC_XA7344AA_AS	IncF RST	F1:A1:B1
ESC_XA7345AA_AS	IncF RST	F31:A4:B1
ESC_XA7347AA_AS	IncF RST	F2:A-:B-
ESC_XA7348AA_AS	IncF RST	F35:A-:B10
ESC_XA7349AA_AS	IncF RST	F29:A-:B10
ESC_XA7351AA_AS	IncF RST	C4:A-:B1
ESC_XA7353AA_AS	IncF RST	F2:A-:B10
ESC_XA7355AA_AS	IncF RST	F2:A2:B-
ESC_XA7356AA_AS	IncF RST	F31:A-:B1
ESC_XA7357AA_AS	IncF RST	F29:A-:B10
ESC_XA7358AA_AS	IncF RST	F2:A-:B1
ESC_XA7359AA_AS	IncF RST	F29:A-:B10
ESC_XA7360AA_AS	IncF RST	F1:A2:B20
ESC_XA7361AA_AS	IncF RST	F2:A1:B33
ESC_XA7362AA_AS	IncF RST	F2:A1:B40
ESC_XA7363AA_AS	IncF RST	F1:A-:B33
ESC_XA7364AA_AS	IncF RST	F1:A2:B20
ESC_XA7365AA_AS	IncF RST	F52:A-:B48
ESC_XA7366AA_AS	IncF RST	F2:A-:B10
ESC_XA7367AA_AS	IncF RST	F29:A2:B20
ESC_XA7368AA_AS	IncF RST	F2:A1:B-
ESC_XA7369AA_AS	IncF RST	F36:A1:B20
ESC_XA7370AA_AS	IncF RST	F1:A2:B20
ESC_XA7371AA_AS	IncF RST	C4:A-:B1
ESC_XA7372AA_AS	IncF RST	F36:A-:B6
ESC_XA7373AA_AS	IncF RST	F29:A-:B10
ESC_XA7374AA_AS	IncF RST	F-:A6:B1
ESC_XA7375AA_AS	IncF RST	F-:A-:B-
ESC_XA7377AA_AS	IncF RST	F-:A-:B-
ESC_XA7378AA_AS	IncF RST	F-:A1:B20
ESC_XA7380AA_AS	IncF RST	F48:A1:B49
ESC_XA7381AA_AS	IncF RST	F95:A1:B1
ESC_XA7382AA_AS	IncF RST	F2:A-:B-
ESC_XA7383AA_AS	IncF RST	F31:A4:B1
ESC_XA7384AA_AS	IncF RST	F1:A2:B20
ESC_XA7385AA_AS	IncF RST	F-:A-:B-
ESC_XA7386AA_AS	IncF RST	F2:A2:B20
ESC_XA7387AA_AS	IncF RST	F1:A2:B20
ESC_XA7389AA_AS	IncF RST	F52:A-:B24
ESC_XA7390AA_AS	IncF RST	F-:A-:B1
ESC_XA7391AA_AS	IncF RST	F31:A4:B1
ESC_XA7392AA_AS	IncF RST	F29:A-:B10
ESC_XA7393AA_AS	IncF RST	F18:A-:B1
ESC_XA7394AA_AS	IncF RST	F1:A2:B20
ESC_XA7395AA_AS	IncF RST	F1:A2:B20
ESC_XA7396AA_AS	IncF RST	F-:A-:B-
ESC_XA7397AA_AS	IncF RST	C4:A-:B-
ESC_XA7398AA_AS	IncF RST	F1:A2:B20
ESC_XA7399AA_AS	IncF RST	F19:A-:B42
ESC_XA7400AA_AS	IncF RST	F1:A1:B16
ESC_XA7401AA_AS	IncF RST	F31:A4:B1
ESC_XA7402AA_AS	IncF RST	F-:A-:B-
ESC_XA7403AA_AS	IncF RST	F-:A-:B-
ESC_XA7404AA_AS	IncF RST	F-:A-:B-
ESC_XA7405AA_AS	IncF RST	F-:A-:B-
ESC_XA7406AA_AS	IncF RST	F-:A-:B-
ESC_XA7407AA_AS	IncF RST	F-:A-:B-
ESC_XA7408AA_AS	IncF RST	F-:A-:B-
ESC_XA7418AA_AS	IncF RST	F23:A-:B3
ESC_XA7419AA_AS	IncF RST	F23:A-:B3
ESC_XA7420AA_AS	IncF RST	F23:A-:B3
ESC_XA7421AA_AS	IncF RST	F29:A-:B10
ESC_XA7422AA_AS	IncF RST	F23:A-:B3
ESC_XA7432AA_AS	IncF RST	F59:A-:B11
ESC_XA7434AA_AS	IncF RST	F-:A-:B13
ESC_XA7454AA_AS	IncF RST	F108:A-:B42
ESC_XA7458AA_AS	IncF RST	F23:A-:B3
ESC_XA7462AA_AS	IncF RST	F-:A-:B59
ESC_XA7472AA_AS	IncF RST	F29:A-:B10
ESC_XA7484AA_AS	IncF RST	F23:A-:B3
ESC_XA7485AA_AS	IncF RST	F23:A-:B3
ESC_XA7486AA_AS	IncF RST	F23:A-:B3
ESC_XA7487AA_AS	IncF RST	F23:A-:B3
ESC_XA7525AA_AS	IncF RST	F-:A-:B-
ESC_XA7552AA_AS	IncF RST	F23:A-:B-
ESC_XA7557AA_AS	IncF RST	F-:A-:B-
ESC_XA7563AA_AS	IncF RST	F2:A-:B-
ESC_XA7568AA_AS	IncF RST	F-:A-:B-
ESC_XA7575AA_AS	IncF RST	F23:A-:B3
ESC_XA7576AA_AS	IncF RST	F23:A-:B3
ESC_XA7577AA_AS	IncF RST	F23:A-:B3
ESC_XA7578AA_AS	IncF RST	F23:A-:B3
ESC_XA7600AA_AS	IncF RST	F23:A-:B3
ESC_XA7601AA_AS	IncF RST	F23:A-:B3
ESC_XA7602AA_AS	IncF RST	F23:A-:B3
ESC_XA7603AA_AS	IncF RST	F23:A-:B3
ESC_XA7604AA_AS	IncF RST	F23:A-:B3
ESC_XA7606AA_AS	IncF RST	F23:A-:B3
ESC_XA7607AA_AS	IncF RST	F23:A-:B3
ESC_XA7608AA_AS	IncF RST	F23:A-:B3
ESC_XA7627AA_AS	IncF RST	F23:A-:B3
ESC_XA7628AA_AS	IncF RST	F-:A-:B-
ESC_XA7630AA_AS	IncF RST	F23:A-:B3
ESC_XA7631AA_AS	IncF RST	F23:A-:B3
ESC_XA7632AA_AS	IncF RST	F23:A-:B3
ESC_XA7633AA_AS	IncF RST	F23:A-:B3
ESC_XA7634AA_AS	IncF RST	F23:A-:B3
ESC_XA7635AA_AS	IncF RST	F23:A-:B3
ESC_XA7636AA_AS	IncF RST	F23:A-:B3
ESC_XA7655AA_AS	IncF RST	F23:A-:B3
ESC_XA7656AA_AS	IncF RST	F23:A-:B-
ESC_XA7674AA_AS	IncF RST	F23:A-:B3
ESC_XA7675AA_AS	IncF RST	F23:A-:B3
ESC_XA7677AA_AS	IncF RST	F23:A-:B3
ESC_XA7700AA_AS	IncF RST	F23:A-:B3
ESC_XA7701AA_AS	IncF RST	F23:A-:B3
ESC_XA7765AA_AS	IncF RST	F-:A-:B59
ESC_XA7766AA_AS	IncF RST	F-:A-:B-
ESC_XA7767AA_AS	IncF RST	F2:A-:B-
ESC_XA7768AA_AS	IncF RST	F104:A-:B-
ESC_XA7769AA_AS	IncF RST	F-:A-:B-
ESC_XA7770AA_AS	IncF RST	F2:A-:B-
ESC_XA7771AA_AS	IncF RST	F-:A-:B-
ESC_XA7772AA_AS	IncF RST	F4:A-:B73
ESC_XA7773AA_AS	IncF RST	F-:A-:B-
ESC_XA7774AA_AS	IncF RST	C1:A-:B53
ESC_XA7775AA_AS	IncF RST	F24:A-:B1
ESC_XA7776AA_AS	IncF RST	F-:A-:B-
ESC_XA7777AA_AS	IncF RST	F-:A-:B11
ESC_XA7778AA_AS	IncF RST	F2:A6:B71
ESC_XA7779AA_AS	IncF RST	F-:A-:B20
ESC_XA7780AA_AS	IncF RST	F57:A-:B42
ESC_XA7781AA_AS	IncF RST	F-:A6:B16
ESC_XA7782AA_AS	IncF RST	F40:A-:B-
ESC_XA7783AA_AS	IncF RST	F57:A-:B23
ESC_XA7784AA_AS	IncF RST	C4:A-:B73
ESC_XA7785AA_AS	IncF RST	F24:A-:B1
ESC_XA7786AA_AS	IncF RST	F-:A-:B-
ESC_XA7787AA_AS	IncF RST	F67:A-:B38
ESC_XA7788AA_AS	IncF RST	F67:A6:B38
ESC_XA7789AA_AS	IncF RST	C1:A6:B16
ESC_XA8045AA_AS	IncF RST	F-:A-:B-
ESC_XA8046AA_AS	IncF RST	F-:A-:B-
ESC_XA8047AA_AS	IncF RST	F-:A-:B-
ESC_XA8048AA_AS	IncF RST	F-:A-:B-
ESC_XA8049AA_AS	IncF RST	F-:A-:B-
ESC_XA8050AA_AS	IncF RST	F-:A-:B-
ESC_XA8052AA_AS	IncF RST	F30:A-:B-
ESC_XA8197AA_AS	IncF RST	F-:A-:B1
ESC_XA8250AA_AS	IncF RST	F5:A-:B59
ESC_XA8369AA_AS	IncF RST	C4:A-:B1
ESC_XA8372AA_AS	IncF RST	F-:A-:B1
ESC_XA8376AA_AS	IncF RST	F-:A1:B1
ESC_XA8378AA_AS	IncF RST	F29:A-:B10
ESC_XA8379AA_AS	IncF RST	F-:A-:B1
ESC_XA8380AA_AS	IncF RST	F29:A-:B10
ESC_XA8402AA_AS	IncF RST	F33:A-:B23
ESC_XA8529AA_AS	IncF RST	F35:A6:B1
ESC_XA8532AA_AS	IncF RST	C4:A1:B1
ESC_XA8540AA_AS	IncF RST	K7:A-:B-
ESC_XA8541AA_AS	IncF RST	F105:A4:B1
ESC_XA8544AA_AS	IncF RST	F24:A-:B1
ESC_XA8562AA_AS	IncF RST	F105:A4:B1
ESC_XA8563AA_AS	IncF RST	F48:A1:B49
ESC_XA8572AA_AS	IncF RST	F23:A-:B3
ESC_XA8574AA_AS	IncF RST	F23:A-:B3
ESC_XA8648AA_AS	IncF RST	F29:A-:B10
ESC_XA8678AA_AS	IncF RST	F23:A-:B3
ESC_XA8679AA_AS	IncF RST	F23:A-:B3
ESC_XA8690AA_AS	IncF RST	F40:A-:B13
ESC_XA8691AA_AS	IncF RST	F-:A-:B-
ESC_XA8724AA_AS	IncF RST	F5:A-:B-
ESC_XA8795AA_AS	IncF RST	F29:A-:B10
ESC_XA8796AA_AS	IncF RST	F-:A-:B-
ESC_XA8797AA_AS	IncF RST	F-:A-:B-
ESC_XA8798AA_AS	IncF RST	F-:A-:B-
ESC_XA8799AA_AS	IncF RST	F-:A-:B-
ESC_XA8800AA_AS	IncF RST	F-:A-:B-
ESC_XA8801AA_AS	IncF RST	F-:A-:B-
ESC_XA8802AA_AS	IncF RST	F-:A-:B-
ESC_XA8803AA_AS	IncF RST	F52:A-:B52
ESC_XA8898AA_AS	IncF RST	F-:A-:B-
ESC_XA9059AA_AS	IncF RST	F5:A-:B15
ESC_XA9078AA_AS	IncF RST	F23:A-:B3
ESC_XA9526AA_AS	IncF RST	F-:A-:B-
ESC_XA9569AA_AS	IncF RST	F46:A-:B20
ESC_XA9580AA_AS	IncF RST	F1:A2:B20
ESC_XA9583AA_AS	IncF RST	F2:A1:B1
ESC_XA9596AA_AS	IncF RST	F33:A-:B1
ESC_XA9691AA_AS	IncF RST	F-:A-:B13
ESC_XA9692AA_AS	IncF RST	F-:A-:B59
ESC_XA9693AA_AS	IncF RST	F19:A-:B-
ESC_XA9694AA_AS	IncF RST	F-:A-:B13
ESC_XA9695AA_AS	IncF RST	F111:A-:B-
ESC_XA9696AA_AS	IncF RST	F-:A-:B-
ESC_XA9697AA_AS	IncF RST	F59:A-:B11
ESC_XA9698AA_AS	IncF RST	F-:A-:B11
ESC_XA9699AA_AS	IncF RST	F28:A-:B-
ESC_XA9926AA_AS	IncF RST	F23:A-:B3
ESC_YA0117AA_AS	IncF RST	F31:A1:B1
ESC_YA0118AA_AS	IncF RST	F-:A-:B-
ESC_YA0132AA_AS	IncF RST	F31:A4:B1
ESC_YA0136AA_AS	IncF RST	F1:A6:B20
ESC_YA0137AA_AS	IncF RST	F2:A-:B1
ESC_YA0153AA_AS	IncF RST	F2:A-:B1
ESC_YA0157AA_AS	IncF RST	F1:A1:B1
ESC_YA0160AA_AS	IncF RST	F2:A-:B1
ESC_YA0172AA_AS	IncF RST	F-:A-:B-
ESC_YA0173AA_AS	IncF RST	F2:A-:B1
ESC_YA0178AA_AS	IncF RST	F48:A1:B49
ESC_YA0181AA_AS	IncF RST	F18:A2:B-
ESC_YA0182AA_AS	IncF RST	F31:A4:B1
ESC_YA0183AA_AS	IncF RST	F104:A-:B-
ESC_YA0187AA_AS	IncF RST	F2:A1:B-
ESC_YA0188AA_AS	IncF RST	F2:A-:B1
ESC_YA0193AA_AS	IncF RST	F28:A-:B-
ESC_YA0194AA_AS	IncF RST	F-:A-:B11
ESC_YA0195AA_AS	IncF RST	F23:A-:B3
ESC_YA0204AA_AS	IncF RST	F-:A-:B-
ESC_YA0243AA_AS	IncF RST	F-:A-:B-
ESC_YA0244AA_AS	IncF RST	F105:A4:B1
ESC_YA0264AA_AS	IncF RST	C1:A-:B-
ESC_YA0329AA_AS	IncF RST	F23:A-:B3
ESC_YA0504AA_AS	IncF RST	F-:A-:B-
ESC_YA0544AA_AS	IncF RST	F23:A-:B3
ESC_YA0545AA_AS	IncF RST	F-:A-:B59
ESC_YA0546AA_AS	IncF RST	F-:A1:B-
ESC_YA0547AA_AS	IncF RST	F23:A-:B3
ESC_YA0548AA_AS	IncF RST	F23:A-:B-
ESC_YA0549AA_AS	IncF RST	F-:A-:B59
ESC_YA0550AA_AS	IncF RST	F-:A-:B59
ESC_YA0551AA_AS	IncF RST	F59:A-:B11
ESC_YA0552AA_AS	IncF RST	F-:A-:B-
ESC_YA0553AA_AS	IncF RST	F-:A-:B-
ESC_YA0554AA_AS	IncF RST	F-:A-:B-
ESC_YA0555AA_AS	IncF RST	F-:A-:B-
ESC_YA0556AA_AS	IncF RST	F-:A-:B-
ESC_YA0557AA_AS	IncF RST	F-:A-:B-
ESC_YA0558AA_AS	IncF RST	F24:A-:B1
ESC_YA0559AA_AS	IncF RST	F57:A23:B-
ESC_YA0560AA_AS	IncF RST	F-:A-:B-
ESC_YA0561AA_AS	IncF RST	F72:A-:B-
ESC_YA0562AA_AS	IncF RST	F52:A-:B52
ESC_YA0563AA_AS	IncF RST	F-:A-:B-
ESC_YA0564AA_AS	IncF RST	F-:A-:B-
ESC_YA0565AA_AS	IncF RST	F24:A-:B6
ESC_YA0566AA_AS	IncF RST	F64:A-:B62
ESC_YA0567AA_AS	IncF RST	F-:A-:B-
ESC_YA0568AA_AS	IncF RST	F-:A8:B-
ESC_YA0569AA_AS	IncF RST	F-:A-:B-
ESC_YA0570AA_AS	IncF RST	F-:A8:B-
ESC_YA0571AA_AS	IncF RST	F-:A-:B-
ESC_YA0622AA_AS	IncF RST	F107:A-:B1
ESC_YA0623AA_AS	IncF RST	F107:A-:B1
ESC_YA0624AA_AS	IncF RST	F107:A-:B1
ESC_YA0884AA_AS	IncF RST	F-:A-:B-
ESC_YA0885AA_AS	IncF RST	C4:A6:B1
ESC_YA0886AA_AS	IncF RST	F2:A-:B-
ESC_YA0887AA_AS	IncF RST	F40:A-:B-
ESC_YA0888AA_AS	IncF RST	C4:A6:B1
ESC_YA0889AA_AS	IncF RST	F24:A-:B1
ESC_YA0890AA_AS	IncF RST	F-:A-:B-
ESC_YA0891AA_AS	IncF RST	F-:A-:B-
ESC_YA0892AA_AS	IncF RST	F-:A-:B-
ESC_YA0893AA_AS	IncF RST	F-:A-:B-
ESC_YA0894AA_AS	IncF RST	F36:A1:B16
ESC_YA0895AA_AS	IncF RST	F56:A-:B20
ESC_YA0896AA_AS	IncF RST	F-:A-:B-
ESC_YA0897AA_AS	IncF RST	F-:A-:B-
ESC_YA0898AA_AS	IncF RST	F91:A8:B-
ESC_YA0899AA_AS	IncF RST	F-:A-:B-
ESC_YA0901AA_AS	IncF RST	F-:A-:B-
ESC_YA0902AA_AS	IncF RST	F-:A-:B-
ESC_YA0903AA_AS	IncF RST	F-:A-:B-
ESC_YA1034AA_AS	IncF RST	F29:A-:B10
ESC_YA1052AA_AS	IncF RST	F-:A-:B-
ESC_YA1066AA_AS	IncF RST	F14:A-:B1
ESC_YA1145AA_AS	IncF RST	F36:A4:B1
ESC_YA1148AA_AS	IncF RST	F48:A1:B49
ESC_YA1149AA_AS	IncF RST	F4:A-:B1
ESC_YA1150AA_AS	IncF RST	F2:A1:B-
ESC_YA1151AA_AS	IncF RST	F2:A1:B-
ESC_YA1152AA_AS	IncF RST	F1:A1:B1
ESC_YA1153AA_AS	IncF RST	C4:A8:B1
ESC_YA1154AA_AS	IncF RST	F24:A-:B16
ESC_YA1155AA_AS	IncF RST	F29:A-:B10
ESC_YA1157AA_AS	IncF RST	F2:A1:B-
ESC_YA1158AA_AS	IncF RST	F51:A-:B10
ESC_YA1159AA_AS	IncF RST	F36:A4:B1
ESC_YA1160AA_AS	IncF RST	F1:A6:B20
ESC_YA1162AA_AS	IncF RST	F29:A-:B10
ESC_YA1163AA_AS	IncF RST	C4:A-:B1
ESC_YA1205AA_AS	IncF RST	F2:A-:B1
ESC_YA1207AA_AS	IncF RST	F-:A1:B1
ESC_YA1208AA_AS	IncF RST	F2:A-:B1
ESC_YA1209AA_AS	IncF RST	F24:A-:B1
ESC_YA1210AA_AS	IncF RST	F31:A1:B1
ESC_YA1212AA_AS	IncF RST	F2:A1:B-
ESC_YA1213AA_AS	IncF RST	F48:A1:B49
ESC_YA1214AA_AS	IncF RST	F-:A-:B-
ESC_YA1215AA_AS	IncF RST	F-:A-:B-
ESC_YA1217AA_AS	IncF RST	C4:A-:B1
ESC_YA1218AA_AS	IncF RST	F31:A4:B1
ESC_YA1219AA_AS	IncF RST	F2:A-:B1
ESC_YA1220AA_AS	IncF RST	F1:A2:B20
ESC_YA1221AA_AS	IncF RST	F46:A-:B1
ESC_YA1222AA_AS	IncF RST	F29:A-:B10
ESC_YA1225AA_AS	IncF RST	F31:A4:B1
ESC_YA1227AA_AS	IncF RST	F2:A-:B1
ESC_YA1230AA_AS	IncF RST	F22:A1:B20
ESC_YA1233AA_AS	IncF RST	F1:A6:B20
ESC_YA1234AA_AS	IncF RST	F-:A-:B-
ESC_YA1236AA_AS	IncF RST	F-:A-:B-
ESC_YA1239AA_AS	IncF RST	F-:A1:B1
ESC_YA1242AA_AS	IncF RST	F36:A4:B1
ESC_YA1247AA_AS	IncF RST	F2:A-:B20
ESC_YA1248AA_AS	IncF RST	F-:A-:B-
ESC_YA1249AA_AS	IncF RST	F31:A-:B1
ESC_YA1250AA_AS	IncF RST	C4:A-:B10
ESC_YA1251AA_AS	IncF RST	F48:A1:B49
ESC_YA1253AA_AS	IncF RST	F1:A1:B1
ESC_YA1254AA_AS	IncF RST	F-:A-:B-
ESC_YA1255AA_AS	IncF RST	F-:A1:B49
ESC_YA1260AA_AS	IncF RST	F-:A-:B-
ESC_YA1269AA_AS	IncF RST	F36:A-:B1
ESC_YA1271AA_AS	IncF RST	F31:A4:B1
ESC_YA1272AA_AS	IncF RST	F2:A-:B1
ESC_YA1273AA_AS	IncF RST	F2:A-:B1
ESC_YA1274AA_AS	IncF RST	C4:A-:B1
ESC_YA1275AA_AS	IncF RST	F-:A1:B1
ESC_YA1277AA_AS	IncF RST	F-:A-:B-
ESC_YA1278AA_AS	IncF RST	F31:A4:B1
ESC_YA1279AA_AS	IncF RST	F1:A1:B16
ESC_YA1280AA_AS	IncF RST	F2:A-:B45
ESC_YA1282AA_AS	IncF RST	F4:A1:B-
ESC_YA1286AA_AS	IncF RST	F29:A-:B10
ESC_YA1287AA_AS	IncF RST	F2:A1:B-
ESC_YA1288AA_AS	IncF RST	F48:A1:B49
ESC_YA1291AA_AS	IncF RST	F2:A-:B1
ESC_YA1292AA_AS	IncF RST	F2:A-:B-
ESC_YA1298AA_AS	IncF RST	F2:A-:B1
ESC_YA1299AA_AS	IncF RST	F29:A-:B10
ESC_YA1300AA_AS	IncF RST	F48:A1:B49
ESC_YA1302AA_AS	IncF RST	F2:A-:B1
ESC_YA1304AA_AS	IncF RST	F-:A-:B-
ESC_YA1306AA_AS	IncF RST	F2:A-:B1
ESC_YA1307AA_AS	IncF RST	C4:A-:B-
